"id";"date";"text"
1589622031989215232;2022-11-07 14:13:20+00:00;"@RoundtripBoog @GottaHearDis No baby, they make shot syringes for this  not the real syringes "
1589622234813169665;2022-11-07 14:14:09+00:00;"@henbah @SilverArrowsNet Did they fuck. Fuck dirty f1 and redbull"
1589622330837565440;2022-11-07 14:14:32+00:00;"@redbull And you never miss. "
1589622402845405189;2022-11-07 14:14:49+00:00;"@mark_elliott82 @Dwightcole16 @MarkOgden_ People love a trainwreck. So I imagine United vs Barca will do well!"
1589622657288638465;2022-11-07 14:15:49+00:00;"Half tempted to not go to Redbull Homeground tbh"
1589622909181784064;2022-11-07 14:16:49+00:00;"Retrograde x Retrograde (@machycs was supposed to play in @vutkevi2 place, but it's fiiine) in @redbull 2v2 Flick Good gaaame boyz, was interestinK to see ex-teammates clashing against each other  "
1589622931566759938;2022-11-07 14:16:55+00:00;"this redbull gross as shit"
1589623025527554048;2022-11-07 14:17:17+00:00;"redbull jus brung me to life"
1589623044703944704;2022-11-07 14:17:22+00:00;"I ain't had a redbull in awhile let's see how i react today"
1589623475643494401;2022-11-07 14:19:05+00:00;"| We're honest with ourselves, we didn't anything good enough. Ferrari did a much better job and Redbull did a much better, but where i think we've worked well is understanding what went wrong, trying to recover some of that ground '"
1589623511232151552;2022-11-07 14:19:13+00:00;"@TepidP The only time I ever see anyone drink a redbull is in a bar with some kind of mixed drink. I never see anyone just drinking a redbull."
1589624085360713728;2022-11-07 14:21:30+00:00;"@mark_elliott82 @Dwightcole16 @MarkOgden_ And you will be one of them...cus I'm pretty sure you won't be going to the games!"
1589624239795032064;2022-11-07 14:22:07+00:00;"ive made 0.2 sol profit in fp pumps today, cashing out and buying a redbull "
1589624301207986177;2022-11-07 14:22:21+00:00;"@mark_elliott82 @Dwightcole16 @MarkOgden_ RB Leipzig yes.. You said we were playing Redbull though. They got knocked out and will play on Thursdays with your lot. They drew Roma I believe"
1589624549301452800;2022-11-07 14:23:21+00:00;"@elonmusk No, no, it doesn't. Who gives a shit about accuracy. If someone believes something, it's on them for believing in it. Better ban @redbull, it doesn't give wings and that's misinformation. Might as well make a parody account following the guidelines, oh wait, banned LOL."
1589624952864608260;2022-11-07 14:24:57+00:00;"you got one?                 @Avengers6743 @jaykingvibe @Irrigatedd @luckymonkeysun @Sttarrcrypto @PR01IFIC @redbull_127 @CryptoGameFindr @Cryptoarushi @HibroCommunity @medlh12 @poubenijosephi1 @TimiNewton @Esther57789873 @gumbogumbotron @luckyisrael01"
1589624991787540482;2022-11-07 14:25:06+00:00;"sad i cant play redbull campus clutch imagine still being in highschool "
1589625077494034432;2022-11-07 14:25:26+00:00;"coconut redbull is like an SSRI to me"
1589625186588200962;2022-11-07 14:25:52+00:00;"@Bromaxx1 @checkingmates @f1lmer @SkySportsF1 Yes they did. Because that was the exact right call. Had the rules been followed they were first. RedBull pitted on a hope and a prayer and Masi broke the rules, literally answering their prayers. No matter what contrivance you pull. RB only won when the rules were broken."
1589625203763875840;2022-11-07 14:25:57+00:00;"@Dr1aMx @vutkevi2 @redbull @svaymm @niskercs @LabaisCilveks No i wasnt"
1589625238400434181;2022-11-07 14:26:05+00:00;"i see people mixing redbull with bioplus, does it work? "
1589625354737823746;2022-11-07 14:26:33+00:00;"@bl00dy_bull3ts pipeline punch for da win "
1589625374669176834;2022-11-07 14:26:37+00:00;"@KeiranArm1 @floorstappen @Planet_F1 And here everyone is crying conspiracy but no one bar redbull wanted toto investigated. Weird that"
1589625431925235713;2022-11-07 14:26:51+00:00;"@tunnelclub52 @Dwightcole16 @MarkOgden_ Wtf....city play them on 14th feb in the first knockout stage"
1589625555112300550;2022-11-07 14:27:20+00:00;"@skyetyra @g1vemamasomeluv Which people kanti?"
1589625774004666368;2022-11-07 14:28:12+00:00;"@SilverArrowsNet Jesus, RB are such babies. Is he bringing cups of warm milk on his visit?"
1589625801187942400;2022-11-07 14:28:19+00:00;"there's just something about a crisp redbull in the morning"
1589625850009640960;2022-11-07 14:28:31+00:00;"redbull fig apple is just carbonated apple juice"
1589626094537568256;2022-11-07 14:29:29+00:00;"@SilverArrowsNet Sounds like a good idea. Have a talk, get along, and get racing!"
1589626099293900801;2022-11-07 14:29:30+00:00;"@JamesKi20846595 @floorstappen @Planet_F1 What?"
1589626345629569026;2022-11-07 14:30:29+00:00;"@andr_cnz @pengendiisekai @txtdrimedia Chicago redbull"
1589626836702892033;2022-11-07 14:32:26+00:00;"@TrollFootball I think except for RedBull vs. City all Matches are Pretty Balanced."
1589626909746688001;2022-11-07 14:32:43+00:00;"@Tarquin_Helmet Not a rbr 'defector van'OK, I give in, I'll talk!I admit it, it was me that leaked it. I found a laptop on a train "
1589626935139004416;2022-11-07 14:32:49+00:00;"@mark_elliott82 @Dwightcole16 @MarkOgden_ Nah mate. You said Redbull. Red Bull Salzburg drew Roma.We drew RB Leipzig.I think you're the idiot here."
1589627193642344448;2022-11-07 14:33:51+00:00;"@tunnelclub52 @Dwightcole16 @MarkOgden_ They are owed by redbull, know as redbull, they play in the red bull arena ffs"
1589627349880164353;2022-11-07 14:34:28+00:00;"Watermelon redbull&gt&gt&gt&gt&gt&gt"
1589627447355375617;2022-11-07 14:34:51+00:00;"@redbullracing @F1LasVegas VamosCheco TeamCheco@SChecoPerez  WDC2023SP11 LasVegasGP F1 RedBull @redbullracing @redbull @redbullMEX@WME  StreetsNo hands North America is territory Checo "
1589627691132911617;2022-11-07 14:35:50+00:00;"@mark_elliott82 @Dwightcole16 @MarkOgden_ Right but they aren't called Red Bull you moron. They will play Roma. Its not difficult."
1589628008503336960;2022-11-07 14:37:05+00:00;"@SkySportsNews If Daniel is back at Redbull, I'll have to stan"
1589628213734838272;2022-11-07 14:37:54+00:00;"@mark_elliott82 @Dwightcole16 @MarkOgden_ Right but they aren't called Red Bull you moron. Red Bull will play Roma. Its not difficult.City are sponsored by Etihad and play in the Etihad stadium but you called us City not Etihad."
1589628232495943680;2022-11-07 14:37:59+00:00;"shotgunned a free redbull, I'm wired "
1589628240758722560;2022-11-07 14:38:01+00:00;"The scenes where it's only redbull Would be hilarious "
1589628353614843904;2022-11-07 14:38:28+00:00;"@10SecondPenalty @redbullracing @SChecoPerez RedBull Rampage &gt F1"
1589628393771134976;2022-11-07 14:38:37+00:00;"@alsoyoshi @probablynaman1 I see i see, i wanna do 10-15km next sunday. I will drink one v v strong coffee in the morning complemented by a redbull 45mins before the run plus some gatorade mid run if required"
1589628584964280320;2022-11-07 14:39:23+00:00;"@redbull Something tells me not many people know @redbull have more athletes than just max and Perez"
1589628687364026369;2022-11-07 14:39:47+00:00;"@TheSerToken $SER this is dope and it will shake that multi - billion energy drinks industry. @redbull @MonsterEnergy you better be ready web3"
1589629029141086208;2022-11-07 14:41:09+00:00;"heyy!! @uchida_monkey @empower_indulge @unikongjames @Exclusiveweb3 @NftBoogey @nftdude_5 @fly_redbull @promwashington7 @RyanPenton13 @lovecarolineart @Anish101010 @1stestatedv @TonyTokenz @MOS_Fashion_ @DValezim "
1589629233248501761;2022-11-07 14:41:57+00:00;"Redbull after brushing your teeth tastes like piss "
1589629334532542464;2022-11-07 14:42:21+00:00;"@tunnelclub52 @Dwightcole16 @MarkOgden_ I think everybody with half a brain cell thinks of them as redbull, been known as that since they got founded in 2009 by redbull, city have been going for one hundred years and are not owned by eithad ffs"
1589629496717901824;2022-11-07 14:43:00+00:00;"why do i keep seeing so many videos of people mixing redbull &amp bioplus to help study for exams on tiktokaledi chabe waitsi"
1589629536245026816;2022-11-07 14:43:09+00:00;"i just drop the jig in my redbull and it really gave me wings ."
1589629607694802950;2022-11-07 14:43:27+00:00;"@DiaSir_Lewis Your tweet was quoted in an article by Essentially Sports "
1589629625801531392;2022-11-07 14:43:31+00:00;"@yukiXNDA Your tweet was quoted in an article by Essentially Sports "
1589629689563414530;2022-11-07 14:43:46+00:00;"@swiftsambi Your tweet was quoted in an article by Essentially Sports "
1589629695800532998;2022-11-07 14:43:48+00:00;"@VicWasTaken_ Based katze"
1589629729979895809;2022-11-07 14:43:56+00:00;"@SkySportsF1 Why is your director visiting redbull ??? Hopefully to tell them to get stuffed..... zero sanctions for tedkravitz"
1589629731078823942;2022-11-07 14:43:56+00:00;" for @redbull last month! mini  full circle story below and muted vid of pics (because I don't know how to add sound to twitter) While I always think I still have a lot to learn...remember keep learning, growing, know your worth, and going for those !  "
1589629818974646272;2022-11-07 14:44:17+00:00;"fig apple redbull &gt&gt any other flavor"
1589630010213949441;2022-11-07 14:45:02+00:00;"ik i wont sleep today cuz of this damn redbull but wtv"
1589630012466302977;2022-11-07 14:45:03+00:00;"idk redbull just hit different wit the straw in it."
1589630029549686784;2022-11-07 14:45:07+00:00;"@RedBullCH @sjokz @HeyMunchables @RCanova89 LET'S GO @HeyMunchables  @sjokz"
1589630108767490048;2022-11-07 14:45:26+00:00;"@hokage69420 @probablynaman1 It doesn't work that way bro, your body runs out of glycogen after 45 mins. Taking stims won't help with endurance"
1589630323461349376;2022-11-07 14:46:17+00:00;"@hokage69420 @probablynaman1 It doesn't work that way bro, your body runs out of glycogen after 45 mins. Taking stims won't help with endurance. You just have to build that over time"
1589630403505451010;2022-11-07 14:46:36+00:00;"@swayzesaraa my mother don't let me help redbull get within the budget cap"
1589630555544780805;2022-11-07 14:47:13+00:00;"@f1aholic *great statement"
1589630556626890752;2022-11-07 14:47:13+00:00;"@digitaI019 L mother"
1589630630928609280;2022-11-07 14:47:30+00:00;"drinking this old ass redbull and smashing my cheez it snack mix while going to work after saying bye to mads and ry is a weird experience"
1589630654765240320;2022-11-07 14:47:36+00:00;"@tunnelclub52 @Dwightcole16 @MarkOgden_ If u want 2 b pedantic/pathetic, fine by me "
1589630695932014593;2022-11-07 14:47:46+00:00;"I swear Uk overdoes this ID thing, tried to get a redbull and they didn't sell it to me cos no ID, fine.Today I've tried to get a teeth whitening strip and couldn't because no ID Lool. Pissed asf"
1589630725808357378;2022-11-07 14:47:53+00:00;"@MikeSnoozing @Box_PitConfirm @FastestPitStop They would still have media interviews. Just not with Sky."
1589630827599900672;2022-11-07 14:48:17+00:00;"Watermelon RedBull is the best flavored redbull. watermelon watermelonredbull"
1589630831860908032;2022-11-07 14:48:18+00:00;"After trekking to the store like an Israelite"
1589630886290804737;2022-11-07 14:48:31+00:00;"JulissaDesigns 's Blog.: Red Bull founder deat at 78 redbull breaking en... "
1589630932675272705;2022-11-07 14:48:42+00:00;":('`):RedBull:('`):"
1589630977407520769;2022-11-07 14:48:53+00:00;"@Planet_F1 Wasn't Redbull the only team that was able to get a new chassis mid this season? I wonder who's still above the budget cap "
1589631045506576384;2022-11-07 14:49:09+00:00;"@KeiranArm1 @floorstappen @Planet_F1 Which part do you fail to understand? Seems you only understand the bits where redbull are dodgy or "crying""
1589631379993944064;2022-11-07 14:50:29+00:00;"@JamesKi20846595 @floorstappen @Planet_F1 You're not making a lot of sense at all."
1589631476642873344;2022-11-07 14:50:52+00:00;"@ofdylanYT lol j drink a dark coffee or chug a redbull"
1589631500206899201;2022-11-07 14:50:58+00:00;"@Rik36933 @Planet_F1 That argument never works, but a fair set of well followed rules would have shown over a year, @Max33Verstappen showed even with a faster car and driving LH off the track for months, Hamilton did beat him hard and fair with space too avoid the redbull steering issues.. AD21-LHwin"
1589631525746012161;2022-11-07 14:51:04+00:00;"@satellitecece our goodbyes have gotten more brief tbh"
1589631622969630724;2022-11-07 14:51:27+00:00;"@_Teto12_ Yes they were robbed this year too... They built this years' car, last year... Which was the year they cheatedso yes! they still cheated...and next year's car will still be based on this year's car!So I won't credit redbull for this year, last year or next year's wins! "
1589631654225903616;2022-11-07 14:51:34+00:00;"Height          : 173Weight         : 59Shoe Size    : 44Zodiac Sign : AquariusTattoos        : 0Piercings      : 2 (left ear)Fav Color(s) : anything in dark toneFav Drink      : bold coffee drinks &amp vodka with redbull "
1589631657828499456;2022-11-07 14:51:35+00:00;"@mark_elliott82 @Dwightcole16 @MarkOgden_ 'City have been going for 100 years and not owned by Etihad'. A minute ago you referred to City as a 'manufactured club'.make your mind up Mark."
1589631859851694081;2022-11-07 14:52:23+00:00;"Has anyone ever received wings from RedBull?"
1589632009047257088;2022-11-07 14:52:59+00:00;"Redbull &amp Mercedes  "
1589632036129890304;2022-11-07 14:53:06+00:00;"@the_lollipopman  brilliant!!! We need one whith Ted and redbull "
1589632082015584257;2022-11-07 14:53:16+00:00;"@theChr15pyONE @wtf1official Let's be honest if the top 3 have an equally quick car, you'll see checo being 6th 9 out of 10 times, no disrespect to him but the other guys are just quicker"
1589632315797696513;2022-11-07 14:54:12+00:00;"Had to go grab a redbull as well"
1589632398073135104;2022-11-07 14:54:32+00:00;"omg mom look @chitsanu0274 @textknowledgeBu @GRABBITTNFT @Crea2Ors @MinaaEth @jkopcso @heistmagnft @FabulousRice @GladeNFT @redbull "
1589632570794586112;2022-11-07 14:55:13+00:00;"@SilverArrowsNet Why suck up to whiny Redbull who can't handle the truth and facts , SkySports has been pretty bias towards RedBull all year long blowing smoke up there arse weekly with Horner interviews"
1589632589438255104;2022-11-07 14:55:17+00:00;"mefsy f redbull awwiiii"
1589632654290604034;2022-11-07 14:55:33+00:00;"hi im back any indonesians or non indonesians wanna be mutuals w mevalotwt anitwt val tag : redbull2708"
1589632725815656448;2022-11-07 14:55:50+00:00;"@my_taec must've been the redbull kicking in "
1589632822024994816;2022-11-07 14:56:13+00:00;"@fastpitstop As far as I remember most teams struggled with upgrades this season, Redbull being the only team that could afford to get a new chassis mid season."
1589632929579565056;2022-11-07 14:56:39+00:00;"You were definitely crying when you typed this out  "
1589633163537821700;2022-11-07 14:57:34+00:00;"@SilverArrowsNet Pandering to children."
1589633186543591424;2022-11-07 14:57:40+00:00;"@sheist0lerable He's an "I" so it's definitely the redbull "
1589633232718671873;2022-11-07 14:57:51+00:00;"@swiftsambi The perfect example of an Lewis Hamilton fanboy."
1589633275936768002;2022-11-07 14:58:01+00:00;"@SBienkowski u want another RedBull pupil in BL?"
1589633341485363200;2022-11-07 14:58:17+00:00;"@JayneBYoung Going to blow more smoke up Horners arse , they worried about ratings , Fan's have already been disappointed with Sky Sports Bias reporting always favouring RedBull and hanging on to every Horner word like he's the guru of F1"
1589633342089330689;2022-11-07 14:58:17+00:00;"starting my day with redbull and pure anxiety in my stomach like a true homosexual"
1589633433730691073;2022-11-07 14:58:39+00:00;"@DaisySirma @fastpitstop &amp A LIGHTER weight one they have not even used"
1589633636961513474;2022-11-07 14:59:27+00:00;"@aesyuki He asked for a brain scan of people saying AT cheats for redbull and I just had to look away"
1589633686177476608;2022-11-07 14:59:39+00:00;"@ariffdz you going to get heart attack"
1589634075920601089;2022-11-07 15:01:12+00:00;"@________26H @MikaelMadridsta it's meant to be a rule but like ffp it's a joke"
1589634081020862464;2022-11-07 15:01:13+00:00;"@SilverArrowsNet What a bunch of twats Now the media is cowering to RedBull, again. @fia and sky sports sponsored by redbullcheats"
1589634330804252675;2022-11-07 15:02:13+00:00;"Directioner boy "
1589634358293729280;2022-11-07 15:02:19+00:00;"@giftfromvirghoe he's loyal  i'll give him that"
1589634378669301760;2022-11-07 15:02:24+00:00;"Dear @redbull  holy shit y'all this one right here is amazeballs!!!!! I'll never drink another monster again... "
1589634404833693698;2022-11-07 15:02:30+00:00;"soup of the night is whatever ends up in my toilet after drinking hot dog water and 5 redbull vodkas "
1589634417966088194;2022-11-07 15:02:33+00:00;"@SilverArrowsNet 'Pampering' to RBR once again...Seems to me that RBR has not only the @fia @f1 in their back pockets, we can definitely now add @SkySportsF1 to that list as well now! ThankYouTedKravitz F1nancialDoping CostCapScandal CostCapChampion LewisWasRobbed AbuDhabiScandal"
1589634457371578368;2022-11-07 15:02:43+00:00;"fashionably late to class, with a redbull."
1589634475230900226;2022-11-07 15:02:47+00:00;"the fig apple redbull tastes like raisins :(((((( they took away the pomegranate one for THIS"
1589634498312155138;2022-11-07 15:02:53+00:00;"Fig &amp apple redbull SLAPSWeirdly reminiscent of jolly rancher watermelon somehow though??"
1589634626079035393;2022-11-07 15:03:23+00:00;"@markp5895m @karunchandhok Everyone at SkySports has a massive Bias towards RedBull and hang on Horners every word like he's the F1 Guru, now they're worried about ratings , gez the truth should hurt , poor RedBull Max and Horner little egos got bruised"
1589634943017455617;2022-11-07 15:04:39+00:00;"@SodaSeekers @redbull Interesting"
1589634956632154112;2022-11-07 15:04:42+00:00;"If i ever had to choose a last meal itd be dessert first. 12 byrds blueberry cake doughnuts and a 12oz redbull or monster. Cant risk filling up before the best part."
1589634972914442242;2022-11-07 15:04:46+00:00;"@swiftsambi Wow lips will be planted onto Horners arse , and Max's golden boots"
1589635257757626369;2022-11-07 15:05:54+00:00;"@Gina_hull1 @redbull This feels very Parent Trap-ish, but we... maybe... enjoyed it"
1589635465204097024;2022-11-07 15:06:43+00:00;"@rach_saad @matthewklimapo @ScottElliott10 @karunchandhok @Max33Verstappen the loss in weight doesn't outweigh the tire deg for any car on the grid, it does help mitigate it but not to the degree you are insinuating"
1589635469889122306;2022-11-07 15:06:44+00:00;"@roskmos @iam_vrda2205 @hollowbodies_ @F1 @Max33Verstappen Better change your name cuz Maloney is gonna join RBJ soon"
1589635497235972097;2022-11-07 15:06:51+00:00;"@TSamitier @zaraeleus @redbull It's ok.Definitely not their best."
1589635755428626433;2022-11-07 15:07:52+00:00;"@there_is_no_if REDBULL GUILTY OF INDUSTRIAL ESPIONAGEBAN MARKO FROM THE SPORT FOR 74 YEARS @someRobguyidk"
1589635807253385217;2022-11-07 15:08:05+00:00;"@FanatcsFerrari So when @ScuderiaFerrari  was doing well but kept crashing, breaking down and bad strategy they blame it all on @redbullracing ??"
1589636044101910528;2022-11-07 15:09:01+00:00;"@BetterSebo Hope the best for pierre. But it's too good to be true. You can't be a champion in a shitbox. I'm sorry"
1589636222158536706;2022-11-07 15:09:44+00:00;"i want redbull"
1589636294766129155;2022-11-07 15:10:01+00:00;"@SilverArrowsNet Yes reports on facts"
1589636368552321026;2022-11-07 15:10:18+00:00;"@SilverArrowsNet Ted reports on facts"
1589636780231634944;2022-11-07 15:11:57+00:00;"RedBull &gt&gt&gt&gt&gt&gt&gt&gt&gt Monster"
1589636909189373952;2022-11-07 15:12:27+00:00;"RedBull Liverpool has a certain ring to itLFC"
1589636925811724288;2022-11-07 15:12:31+00:00;"@wisefrog57 No.. But I will say RedBull is literally the most 'based' big company out there. (fired their entire diversity team for being woke / CEO told them all to pound sand for being idiots).  A fantastic organization to support.  Look at their Formula 1 videos. "
1589647434506186752;2022-11-07 15:54:17+00:00;"@there_is_no_if Redbull has 6 teams?? "
1589647490093309952;2022-11-07 15:54:30+00:00;"@RedBull_KTM_Ajo @MotoGP @KTM_Racing @redbullmotors @Afernandez37 Congrats"
1589647545541984257;2022-11-07 15:54:43+00:00;"What do people in your surrounding say about Redbull?"
1589647565968273409;2022-11-07 15:54:48+00:00;"Grow a pair Sky Sports F1. He said nothing wrong. "
1589647664307920896;2022-11-07 15:55:12+00:00;"Energy drink del discount &gt&gt&gt&gt redbull "
1589647673501810688;2022-11-07 15:55:14+00:00;"@Afernandez37 @RedBull_KTM_Ajo @MotoGP Congrats"
1589648428287414272;2022-11-07 15:58:14+00:00;"@ripbenjii Well played y'all! Was fun meeting you"
1589648582545899520;2022-11-07 15:58:50+00:00;"It would be such a let down if the club was bought by Redbull instead of a state "
1589648612208041984;2022-11-07 15:58:58+00:00;"@TheBrumPlugs Looks like some kind of strange looking super hero "
1589648964550561792;2022-11-07 16:00:22+00:00;"@MrGehab I have a feeling that they take Redbull comercials quite literally."
1589648975426383872;2022-11-07 16:00:24+00:00;"all of that water &amp redbull only to not get piss tested by my probation officer. damn"
1589649081592254465;2022-11-07 16:00:49+00:00;"@sirwesbank 'breaking news a bunch of students have overdosed on Bioplus and redbull during their exams' type beat"
1589649113247019008;2022-11-07 16:00:57+00:00;"@modernormale Kong energy drink &gt&gt&gt&gt"
1589649280897515524;2022-11-07 16:01:37+00:00;"@ph0enix20 Didn't someone actually sue them for the slogan"
1589649321116725248;2022-11-07 16:01:47+00:00;"Open 4PM-2AM! Happy Hour 4-7PM! Daily Specials 7PM-12AM! $2 @redbull with @teqcazadores or @GreyGoose all night! Streaming the 76ers vs. Suns game @ 8PM! Our Game Romm opens at 7:45PM! Drag-A-Rama with Aloe Vera 9PM! NO COVER!! "
1589649388951175168;2022-11-07 16:02:03+00:00;"Mercedes and                     it's forRedBull fighting                a reserve For Daniel                             role "
1589649655859929088;2022-11-07 16:03:06+00:00;"@awaywegoooo he's getting the $$ anyways"
1589649702672531456;2022-11-07 16:03:18+00:00;"@_awlove And you know this!!"
1589649794943049728;2022-11-07 16:03:40+00:00;"Going from monster to a redbull is the biggest downgrade known to man"
1589649915193720834;2022-11-07 16:04:08+00:00;"@sevetron @wtf1official He knows what he signed up for when he joined redbull, I really like Checo but unless he really embraces maxes driving style he is sitting solid in the second driver position"
1589649933111799809;2022-11-07 16:04:12+00:00;"@MohartX @Max1verstappenF @cragleton @FastestPitStop I agree lmao. People get so triggered, but all I was saying is RB are right in saying other drivers don't get that stick. I support Ferrari, not once have we ever won a WDC without a fast car"
1589650115723419648;2022-11-07 16:04:56+00:00;"@molopolo300 @Lawlysaurr @EngineMode11 @QuinlanTG Bag fumbler. Me personally...would sabotage"
1589650165539172353;2022-11-07 16:05:08+00:00;"@SkySportsF1 Redbull can have him"
1589650196539281410;2022-11-07 16:05:15+00:00;"@SkySportsF1 Thank you very much"
1589650517403533313;2022-11-07 16:06:32+00:00;"RB owns sky sports obviously "
1589650756139126784;2022-11-07 16:07:29+00:00;"@jakejay19241 @f1_naija Don't you think they got the strategy wrong ?"
1589650773318995969;2022-11-07 16:07:33+00:00;"We are ready as Redbull fans  F1 BrazilianGP"
1589650890063237121;2022-11-07 16:08:01+00:00;"Redbull abricot fraise dinguerie !!!"
1589651138563174400;2022-11-07 16:09:00+00:00;"Redbull breakfast for champions @redbull"
1589651148197490688;2022-11-07 16:09:02+00:00;"Strawberry redbull is so good"
1589651253109624837;2022-11-07 16:09:27+00:00;"@Afernandez37 @RedBull_KTM_Ajo @MotoGP Congratulation"
1589651251184431104;2022-11-07 16:09:27+00:00;"@yofapafapa @SilverArrowsNet He won't be sacked. I don't like the guy but that would be ridiculous"
1589651450203758593;2022-11-07 16:10:14+00:00;" I spit out my redbull omg. Moisturize before sex ladies "
1589651602239262721;2022-11-07 16:10:50+00:00;"if we lose him to redbull i will never forgive mercedes "
1589651680563724289;2022-11-07 16:11:09+00:00;"@ripbenjii wait this is so hard"
1589651772309929985;2022-11-07 16:11:31+00:00;"@Redbull_Fridge noti lol"
1589651790060228608;2022-11-07 16:11:35+00:00;"@TwerkingElle Yes the Strawberry Apricot is my new favorite and I heard it's now an exclusive at speedway"
1589651821207117824;2022-11-07 16:11:43+00:00;"@createdbycosmo King lol"
1589651991055454208;2022-11-07 16:12:23+00:00;"im fine like im not even hung over but i did black out and i woke up to garth brooms playing so im guessing i said some very questionable things "
1589652139445432320;2022-11-07 16:12:59+00:00;"@Emiel_stem @KindleDd @there_is_no_if 1/2 Man!you are a waste of a shadow..with 4 registered companies and dozens of departments as Redbull has,there are very clever ways of doing it! Plus why do you think the teams want the 7MIL to be deducted from the 2023 cap?There's more than meets the eye!This 1.8MIL it's a deal"
1589652172333281280;2022-11-07 16:13:06+00:00;"@TwerkingElle Wait that's a thing !!!!"
1589652296623095808;2022-11-07 16:13:36+00:00;"@SilverArrowsNet Congratulations on being the best RBR  news account"
1589652344886923264;2022-11-07 16:13:47+00:00;"@Emiel_stem @KindleDd @there_is_no_if 2/2 to avoid a big mess &amp scandal in F1,especially now that the sport is on the rise in the U.S!Liberty wants a return of their investment,not the reverse &amp the sport to go down in popularity!It's all convenient and I'm pretty sure Redbull was warned of future breaches!See you!"
1589652392609402881;2022-11-07 16:13:59+00:00;"@SilverArrowsNet So not only do Red Bull run the FIA &amp Liberty Media they are now running Sky Sports F1? Good grief the sport is definitely lost."
1589652627222302720;2022-11-07 16:14:55+00:00;"Dah lama cut caffeine, last time minum coffee pastu minum redbull terus demam yall hahahha "
1589652841454768134;2022-11-07 16:15:46+00:00;"@Redbull_Fridge Down"
1589653083491270656;2022-11-07 16:16:44+00:00;"@Starrr04xo You're beautiful"
1589653374890176512;2022-11-07 16:17:53+00:00;"@GamesRU84815995 @maureen_mpiira @Express_F1 I agree 100%"
1589653413016784896;2022-11-07 16:18:02+00:00;"He's so hurt "
1589653440934084609;2022-11-07 16:18:09+00:00;"@klaudeue It's just so unfortunate that redbull is piss colored "
1589653475243487232;2022-11-07 16:18:17+00:00;"@kibuaka @Emiel_stem @there_is_no_if I blocked him. Just a newbie who doesn't understand anything about F1 &amp how it works. Prefers to be simply rude"
1589653511465492482;2022-11-07 16:18:26+00:00;"Go batla redbull dile 100"
1589653600460242953;2022-11-07 16:18:47+00:00;"I dyed my hair pink VLOG , last one from redbull bootcamp and probs best one yet , will be recording a lot for invitational // dreamhacks : "
1589653668004999170;2022-11-07 16:19:03+00:00;"@pinq Bros tryna be Tommy"
1589653779510890497;2022-11-07 16:19:30+00:00;"@pinq time to watch tommys son and noti"
1589653837467779073;2022-11-07 16:19:43+00:00;"@SilverArrowsNet Pfft...RB will likely give @SkySportsF1 an ultimatum to speak no more on the fact/scandal of Lewis being robbed otherwise no interviews or access.. A sporting scandal took place and the media should not be threatened just for speaking the truth. So shady."
1589653923195129857;2022-11-07 16:20:04+00:00;"@pinq nice video!!Could you please watch this video, It would mean a lot, trying to get this video to 1k views :) "
1589654122890162177;2022-11-07 16:20:51+00:00;"@redbullracing LINK :"
1589654224123875328;2022-11-07 16:21:16+00:00;"@pinq bro tryna be like his grandad actingliketommy"
1589654276153876480;2022-11-07 16:21:28+00:00;"@SilverArrowsNet Are Redbull planning on boycotting fans now?"
1589654894541426688;2022-11-07 16:23:55+00:00;"@HLDQuotes Who give him that much coffee he is already hyper as it is same thing with redbull who . Well I get they can handle him louis had a lot of coffee  that day!! "
1589654936542855168;2022-11-07 16:24:05+00:00;"@_abbykatecox_ @redbull I got a lot in my city they are coming back"
1589655048736624640;2022-11-07 16:24:32+00:00;"@pinq Just seen it W vid"
1589655346603528192;2022-11-07 16:25:43+00:00;"My MOST improved teams from last season ONLY:10. Alpha Tauri9. Williams8. McLaren 7. Aston Martin6. Mercedes5. Haas4. Alfa Romeo3. Alpine2. Ferrari1. RedBull Thoughts?"
1589655571879596032;2022-11-07 16:26:37+00:00;"@FomTarro Tom  don't worry I just need more redbull"
1589655752301740032;2022-11-07 16:27:20+00:00;"@pinq really love the pacing and the editing on the vlog , all the best for invitational pinq "
1589655767329951744;2022-11-07 16:27:23+00:00;"I havent had a redbull in weeks...... whats wrong with me"
1589655791984062465;2022-11-07 16:27:29+00:00;"good thing i cant afford f1 merch, because if RedBull's merch is gonna be falling apart like this then i dont want it... "
1589656116845498369;2022-11-07 16:28:47+00:00;"@DailyLoud It's was a 100 drops of gypsy tears diluted in sugar free redbull"
1589656125330272256;2022-11-07 16:28:49+00:00;"@DevChimera @Punkalopi Hey! Ive seen this somewhere before..."
1589656247103475715;2022-11-07 16:29:18+00:00;"is Redbull one of them lmao?? "
1589656311662542849;2022-11-07 16:29:33+00:00;"Ik that freshman dude drinking my redbull when I'm in the bathroom rn"
1589656380457512962;2022-11-07 16:29:50+00:00;"@nissualol REDBULL HQ"
1589656425663533057;2022-11-07 16:30:00+00:00;"OnThisDay in 2010 Red Bull Racing wins it's first constructors title. Over the next three years, the team will earn another three trophies in costructors, dominating the final years of the V8 era.F1 RedBull "
1589656605909749761;2022-11-07 16:30:43+00:00;"Not starting my work day with redbull or coffee makes me want to cry."
1589656641523580929;2022-11-07 16:30:52+00:00;"Let him go to redbull if he is considering it. Let him go. "
